Acc_x,Acc_y,Acc_z,Gyro_X,Gyro_Y,Gyro_Z,Label,Semantic_Interpretation
-5.067932,0.20246887,8.99585,-0.5743408,0.8831177,1.21521,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.252411,0.05845642,9.270782,-0.59783936,0.9002075,1.2493896,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.2250366,-0.09983826,9.650452,-0.6170654,0.90341187,1.2493896,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.291687,-0.13911438,9.855164,-0.63842773,0.8724365,1.2397766,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.2321777,-0.28788757,10.020599,-0.6555176,0.8072815,1.2034607,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.3535767,-0.30812073,10.228882,-0.6694031,0.7154236,1.1532593,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.426178,-0.36167908,10.422882,-0.6832886,0.61395264,1.0881042,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.6023254,-0.36763,10.518097,-0.6982422,0.5071411,1.0218811,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.8070374,-0.54496765,10.652588,-0.71746826,0.4013977,0.9706116,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-6.042694,-0.65922546,10.697815,-0.74417114,0.31381226,0.9310913,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-6.2307434,-0.8282318,10.708527,-0.7772827,0.24438477,0.90652466,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-6.254547,-0.89964294,10.778748,-0.81573486,0.190979,0.88516235,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-6.2426453,-0.82466125,10.928711,-0.84884644,0.15359497,0.89157104,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-6.0129395,-0.6556549,10.998932,-0.872345,0.11941528,0.90545654,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.8010864,-0.32835388,11.129852,-0.88623047,0.08843994,0.9321594,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.586853,-0.1295929,11.2464905,-0.8969116,0.06600952,0.96099854,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.452362,0.21794128,11.24173,-0.9086609,0.046783447,0.98342896,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.3154907,0.59284973,11.136993,-0.92575073,0.022216797,1.0144043,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.37619,1.0760651,11.066772,-0.9428406,-0.019439697,1.0560608,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.623749,1.6009369,11.034637,-0.9524536,-0.06109619,1.1126709,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-6.433075,2.7292328,10.835876,-0.96099854,-0.09741211,1.1714172,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.996277,2.191269,10.978699,-0.96206665,-0.120910645,1.2194824,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-6.997223,2.9053802,10.652588,-0.95565796,-0.14440918,1.2536621,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.5458984,2.8030243,10.274109,-0.965271,-0.17004395,1.2675476,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.907715,2.3924103,9.708771,-1.0005188,-0.18606567,1.2579346,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.1683655,1.9520416,9.241028,-1.0624695,-0.21170044,1.2088013,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.508759,1.4854889,8.893494,-1.1436462,-0.24908447,1.1329651,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.820587,1.1546173,8.6935425,-1.2226868,-0.30462646,1.0368347,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-9.847717,0.2167511,8.761383,-1.2814331,-0.3623047,0.9172058,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-9.149078,0.8356476,8.778046,-1.308136,-0.43066406,0.78796387,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-10.098846,-0.19267273,8.684021,-1.3038635,-0.4958191,0.6587219,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-10.265472,-0.56877136,8.376953,-1.2750244,-0.5588379,0.5455017,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-10.097656,-0.8865509,7.8282776,-1.242981,-0.61865234,0.45791626,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-9.944122,-1.2007599,7.335541,-1.2269592,-0.66244507,0.39489746,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-9.707275,-1.4126129,6.932068,-1.2322998,-0.6699219,0.36071777,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-9.384735,-1.3614349,6.811859,-1.2493896,-0.6506958,0.35110474,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.821777,-0.94844055,6.861847,-1.2632751,-0.60476685,0.36071777,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.345703,-0.4426117,7.0772705,-1.2557983,-0.53427124,0.37246704,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.8862915,0.27983093,7.5711975,-1.2098694,-0.44348145,0.3831482,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.5006714,1.0903473,7.823517,-1.1190796,-0.34628296,0.39489746,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.137665,2.0912933,8.057983,-0.9919739,-0.25442505,0.3981018,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.1602783,2.7935028,8.012756,-0.8456421,-0.16256714,0.4045105,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.3983154,3.3743134,7.9746704,-0.69503784,-0.08459473,0.41519165,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.8232117,3.6635284,7.9484863,-0.55618286,-0.021575928,0.44296265,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.320709,3.827774,7.8782654,-0.43548584,0.03930664,0.50064087,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.832489,3.8884735,7.7235413,-0.34042358,0.109802246,0.5882263,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-9.141937,3.8896637,7.7378235,-0.2774048,0.20059204,0.6971741,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-9.408539,3.9515533,7.7759094,-0.24856567,0.31274414,0.8114624,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-9.374023,4.013443,8.03537,-0.24963379,0.43984985,0.92681885,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-9.078857,4.0491486,8.332916,-0.26885986,0.56695557,1.0272217,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.630157,4.372879,8.603088,-0.3126526,0.672699,1.1105347,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.176697,4.675186,9.369568,-0.3553772,0.74212646,1.1671448,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.908905,4.9072723,9.734955,-0.3692627,0.7795105,1.2077332,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.7696533,4.983444,9.909912,-0.36499023,0.77630615,1.234436,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.74823,4.9929657,9.887299,-0.3617859,0.73464966,1.262207,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.993408,4.7942047,9.656403,-0.36712646,0.6620178,1.2974548,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.167175,4.4859467,9.354095,-0.39916992,0.56588745,1.3497925,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.282623,4.180069,9.0625,-0.45684814,0.45159912,1.4128113,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.246918,3.9634552,9.042267,-0.5358887,0.3309021,1.4875793,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-8.073151,3.7170868,9.0529785,-0.62667847,0.21340942,1.558075,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.248352,3.1493683,8.929199,-0.70144653,0.109802246,1.6157532,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-7.766083,3.5028534,8.99704,-0.7569885,0.010467529,1.660614,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-6.940094,2.717331,8.726868,-0.79971313,-0.08566284,1.6937256,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-6.560425,2.217453,8.5590515,-0.8306885,-0.18606567,1.725769,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-6.246216,1.8461151,8.387665,-0.8520508,-0.2864685,1.75354,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.959381,1.4438324,8.128204,-0.86273193,-0.37939453,1.7834473,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.6094666,1.3307648,7.812805,-0.8616638,-0.45950317,1.8101501,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.6487427,0.79756165,7.58667,-0.8552551,-0.532135,1.8336487,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.4987793,0.6380768,7.2760315,-0.8456421,-0.5866089,1.8507385,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.3702393,0.36195374,7.0522766,-0.83602905,-0.6304016,1.8635559,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.104828,0.021560669,6.426239,-0.826416,-0.6656494,1.8678284,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.1976624,0.1750946,6.6999817,-0.8178711,-0.6934204,1.864624,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
-5.0381775,-0.13078308,6.2310486,-0.8029175,-0.70944214,1.8560791,stairsup,"**General description:** Ascending stairs involves upward propulsion with concentric muscular contraction. **Accelerometer patterns:** strong upward acceleration spikes; cadence synchronized with stepping rhythm. **Gyroscope patterns:** positive pitch angles during upward lift; small roll/yaw variations for stability. **Body parts involved:** glutes, quadriceps, and calves elevate the body; core supports vertical alignment."
